D12	536389	0.1165454609
D12	536557	0.1742767869
D12	537196	0.1392486118
D12	537466	0.863461523
D12	541915	0.7166664268
D12	543673	0.05018855996
D12	544505	0.06848206104
D12	547601	0.991687486
D12	549303	0.8513352571
D12	549443	0.1041272918
D12	549457	0.9347826562
D12	549862	0.9625861532
D12	550085	0.06617250565
D12	550212	0.1749323298
D12	550359	0.06848206104
D12	551658	0.06848206104
D12	551933	0.9591732674
D12	554896	0.02328925716
D12	554907	0.02618999974
D12	559172	0.02297863424
D12	559309	0.02328925716
D12	559684	0.02618999974
D12	561600	0.0257523789
D12	563806	0.03012299665
D12	564941	0.02611065831
D12	565023	0.02930475591
D12	565058	0.02930475591
D12	565232	0.04442380505
D12	565452	0.02866954866
D12	566024	0.02611065831
D12	567158	0.02611065831
D12	567271	0.03062966888
D12	567582	0.02566902954
D12	567705	0.02205237609
D12	567786	0.02930475591
D12	568521	0.02611065831
D12	568817	0.02930475591
D12	569061	0.03389953261
D12	569239	0.02092375826
D12	569592	0.02641283672
D12	569815	0.02611065831
D12	570162	0.02930475591
D12	570663	0.02784246139
D12	570876	0.02611065831
D12	570990	0.02930475591
D12	571684	0.02930475591
D12	571719	0.02930475591
D12	574166	0.0766720522
D12	574736	0.07327393878
D12	574792	0.1359482793
D12	575588	0.04676388851
D12	575795	0.09803011516
D12	576377	0.07018430723
D12	576416	0.09803011516
D12	576575	0.05070113186
D12	576751	0.04948386794
D12	576890	0.04948386794
D12	576911	0.04948386794
D12	577090	0.04948386794
D12	577192	0.04948386794
D12	577203	0.04948386794
D12	577775	0.09803011516
D12	577989	0.04948386794
D12	578003	0.0560768962
D12	578280	0.09803011516
D12	578552	0.1048989125
D12	578951	0.1057257356
D12	580847	0.1206626832
D12	580890	0.1319433282
D12	581102	0.1359482793
D12	581355	0.1359482793
D12	581818	0.1289508026
D12	582380	0.1624292518
D12	583122	0.1359482793
D12	583790	0.02930475591
D12	583866	0.1359482793
D12	584738	0.1433947372
D12	584901	0.1840102073
D12	585139	0.1433947372
D12	585249	0.03059362287
D12	586198	0.326491988
D12	586448	0.259590196
D12	586685	0.2249114241
D12	587019	0.2366786967
D12	587585	0.2628502313
D12	588008	0.2250705584
D12	588180	0.2074863423
D12	588228	0.2074863423
D12	588684	0.2184946247
D12	588697	0.2366786967
D12	588866	0.2366786967
D12	589582	0.2014990478
D12	590049	0.02294728827
D12	590166	0.1883883973
D12	590219	0.2477818147
D12	590264	0.04672800983
D12	590299	0.3041074379
D12	590473	0.05078251308
D12	590521	0.2366786967
D12	590729	0.03059362287
D12	590763	0.2184946247
D12	590859	0.326491988
D12	591091	0.0269050028
D12	591335	0.02294728827
D12	591385	0.03059362287
D12	591477	0.09655165083
D12	591727	0.03059362287
D12	591867	0.09655165083
D12	592052	0.09655165083
D12	592182	0.08369067178
D12	592224	0.03059362287
D12	592430	0.03059362287
D12	592481	0.09655165083
D12	593522	0.1000216318
D12	594339	0.1056168912
D12	594457	0.03376440459
D12	595162	0.09655165083
D12	595854	0.1069872782
D12	596023	0.02788854921
D12	596836	0.09655165083
D12	597290	0.02033773084
D12	597745	0.1250332591
D12	598526	0.03059362287
D12	598714	0.09655165083
D12	600576	0.4984870922
D12	601227	0.4984870922
D12	601378	0.4984870922
D12	601695	0.1649188581
D12	601895	0.05510350291
D12	602338	0.4984870922
D12	602380	0.4984870922
D12	602592	0.2575145371
D12	602958	0.1415238361
D12	604568	0.2575145371
D12	604631	0.4984870922
D12	605008	0.4984870922
D12	605031	0.4984870922
D12	605085	0.5067150779
D12	605184	0.4984870922
D12	606925	0.1178944397
D12	608159	0.02836441455
D12	609102	0.6355077525
D12	609248	0.4247245884
D12	609435	0.8517617229
D12	611151	0.5362484234
D12	611574	0.6288883899
D12	611968	0.7623010982
D12	630399	0.5947393819
D12	639126	0.05048988681
D12	639292	0.05061218741
D12	639370	0.05610998957
D12	639491	0.05802116763
D12	639530	0.06423420838
D12	639551	0.06018605089
D12	639648	0.05061218741
D12	641757	0.04359389055
D12	642043	0.03219449344
D12	643037	0.04359389055
D12	643606	0.03922036615
D12	643696	0.03922036615
D12	643864	0.05353670295
D12	645287	0.04359389055
D12	645337	0.03922036615
D12	645353	0.03922036615
D12	646184	0.04359389055
D12	647277	0.02531507024
D12	647308	0.03373261729
D12	647362	0.0375361783
D12	647555	0.04359389055
D12	647672	0.03922036615
D12	647961	0.04593851841
D12	648020	0.04131351576
D12	648062	0.04131351576
D12	648100	0.04131351576
D12	648252	0.05941826314
D12	648279	0.04626548844
D12	648693	0.05504153051
D12	648779	0.03922036615
D12	648863	0.04359389055
D12	648929	0.03922036615
D12	648958	0.04341695649
D12	649854	0.03922036615
D12	650065	0.03922036615
D12	650123	0.002972812068
D12	650239	0.002972812068
D12	650252	0.002686335995
D12	650257	0.002686335995
D12	650259	0.001968949032
D12	650273	0.002686335995
D12	652111	0.4843186313
D12	680693	0.06923961676
D12	681939	0.1092764553
D12	682042	0.1092764553
D12	683406	0.1214562358
D12	684127	0.1092764553
D12	684296	0.1191618763
D12	685463	0.01944234947
D12	686183	0.01785192258
D12	686499	0.02756326073
D12	686848	0.1541732457
D12	688540	0.1266978552
D12	688588	0.1392469433
D12	688772	0.1266978552
D12	688841	0.1266978552
D12	689122	0.09218461629
D12	689292	0.09218461629
D12	689374	0.06245418375
D12	689416	0.06911623733
D12	695534	0.1656515949
D12	695585	0.1656515949
D12	695848	0.1481061179
D12	696432	0.1481061179
D12	696536	0.1481061179
D12	696848	0.1481061179
D12	696877	0.1481061179
D12	697202	0.1481061179
D12	697757	0.1481061179
D12	698006	0.1932936665
D12	698723	0.1351582931
D12	699448	0.04833152283
D12	699634	0.05380352942
D12	699729	0.03482646386
D12	700524	0.004255981162
D12	700532	0.007285884413
D12	700605	0.006735737391
D12	700870	0.007285884413
D12	701274	0.007285884413
D12	701303	0.007285884413
D12	701646	0.006825107831
D12	702096	0.007285884413
D12	702135	0.006735737391
D12	704321	0.007285884413
D12	704884	0.006735737391
D12	729548	0.569069271
D12	732494	0.007285884413
D12	732812	0.006735737391
D12	734583	0.007285884413
D12	735555	0.007285884413
D12	737893	0.5536526424
D12	741899	0.1283161593
D12	742392	0.03118453641
D12	742411	0.1322181492
D12	744863	0.02445366798
D12	749972	0.02874345882
D12	750164	0.899363031
D12	751439	0.03061633327
D12	752960	0.02874345882
D12	762162	0.8139606566
D12	778487	0.128814321
D12	800890	0.7518128483
D12	806401	0.1641850348
D12	806623	0.1843017023
D12	806734	0.2454632688
D12	822951	0.1930981288
D12	831100	0.09519004866
D12	832539	0.1464596817
D12	834786	0.1921043548
D12	834824	0.1921043548
D12	851513	0.242216457
D12	852408	0.242216457
D12	858817	0.216571767
D12	859839	0.2720266331
D12	860375	0.2720266331
D12	860377	0.2720266331
D12	860388	0.2720266331
D12	860403	0.2720266331
D12	861523	0.2396158366
D12	861627	0.2720266331
D12	865082	0.8254008994
D12	872525	0.8745397161
D12	872598	0.9172109829
D12	872761	0.8745397161
D12	872846	0.8754858217
D12	873336	0.8745397161
D12	873488	0.8745397161
D12	878577	0.8127669593
D12	878707	0.8745397161
D12	882844	0.6213257894
D12	887936	0.546711666
D12	888059	0.6680644559
D12	888228	0.6680644559
D12	889887	0.5550093838
D12	890018	0.5713649638
D12	890095	0.6352138423
D12	891356	0.4875026076
D12	893339	0.5803348899
D12	894830	0.7193844322
D12	895090	0.7212015991
D12	895283	0.8358886707
D12	895331	0.8358886707
D12	895397	0.8358886707
D12	896308	0.8081914053
D12	912026	0.6826043919
D12	916523	0.7206954872
D12	916700	0.7756332633
D12	917269	0.7115420772
D12	917380	0.7491456123
D12	917833	0.7424246915
D12	917939	0.694309498
D12	918081	0.6564223658
D12	918933	0.8289198755
D12	919022	0.7227080615
D12	919130	0.8129177273
D12	922696	0.774950934
D12	922875	0.678659805
D12	923116	0.7717338368
D12	923846	0.7053024485
D12	923970	0.7310161608
D12	924063	0.7507662801
D12	924432	0.7695885919
D12	924488	0.7424246915
D12	924595	0.2596820981
D12	924708	0.7424246915
D12	925255	0.708618436
D12	925341	0.7440924566
D12	925411	0.7308753014
D12	925508	0.7691482158
D12	925686	0.7227080615
D12	926448	0.7992361302
D12	926655	0.7006133037
D12	926966	0.7600656505
D12	927200	0.7485442189
D12	927255	0.7948115809
D12	928358	0.9342473339
D12	931257	0.9834817583
D12	935338	0.9611035944
D12	939823	0.7312539743
D12	940276	0.9457315468
D12	942244	0.9457315468
D12	943608	0.9457315468
D12	943733	0.5282659003
D12	943734	0.5282659003
D12	943736	0.5282659003
D12	943742	0.5282659003
D12	943772	0.5051774296
D12	943777	0.5051774296
D12	944704	0.8910554216
D12	946166	0.2375813129
D12	946300	0.4034392855
D12	949925	0.5051774296
D12	950130	0.5051774296
D12	954917	0.5051774296
D12	954919	0.5051774296
D12	954982	0.5051774296
D12	955019	0.5051774296
D12	958127	0.6794324168
D12	958204	0.4105156526
D12	959626	0.4603877671
D12	961109	0.4429275436
D12	962527	0.6260421933
D12	963127	0.5755397741
D12	964379	0.5051774296
D12	965100	0.6260421933
D12	966075	0.4272550038
D12	968609	0.4774752704
D12	969590	0.4106250579
D12	971079	0.7135340716
D12	971277	0.6440985799
D12	971360	0.682082758
D12	971375	0.682082758
D12	971882	0.617002743
D12	971888	0.617002743
D12	973499	0.6067306515
D12	976066	0.5589417621
D12	992931	0.5051774296
D12	996675	0.6067306515
D12	1000130	0.7109338584
D12	1000495	0.4272550038
D12	1000548	0.4429275436
D12	1002735	0.4429275436
D12	1004427	0.6921350417
D12	1005643	0.4655861848
D12	1005776	0.4087883667
D12	1012104	0.5051774296
D12	1018126	0.2430251638
D12	1021828	0.5051774296
D12	1027182	0.5051774296
D12	1030735	0.4198784773
D12	1035623	0.5051774296
D12	1036275	0.5051774296
D12	1037162	0.4286347551
D12	1037404	0.4286347551
D12	1054591	0.1336481118
D12	1058495	0.1336481118
D12	1059126	0.1336481118
D12	1059698	0.1336481118
D12	1059868	0.1336481118
D12	1060094	0.7449420911
D12	1062709	0.5439396487
D12	1074376	0.3390317753
D12	1075061	0.3390317753
D12	1076707	0.2451806055
D12	1077920	0.07726350061
D12	1078998	0.2815645805
D12	1079623	0.3390317753
D12	1079634	0.3390317753
D12	1079776	0.2846942784
D12	1080282	0.3390317753
D12	1082902	0.3390317753
D12	1085621	0.3390317753
D12	1091899	0.5859428805
D12	1099058	0.5051774296
D12	1099464	0.5051774296
D12	1100159	0.5051774296
D12	1100390	0.5051774296
D12	1101503	0.5051774296
D12	1101714	0.5051774296
D12	1101743	0.4456568558
D12	1106650	0.5403834644
D12	1106657	0.5403834644
D12	1106680	0.490626124
D12	1106683	0.490626124
D12	1106805	0.5051774296
D12	1106808	0.5051774296
D12	1109991	0.1489578974
D12	1112399	0.490626124
D12	1119503	0.9547192191
D12	1123123	0.490626124
D12	1124575	0.4755477266
D12	1126115	0.4833080386
D12	1126119	0.4833080386
D12	1126160	0.490626124
D12	1126161	0.490626124
D12	1126587	0.490626124
D12	1126595	0.490626124
D12	1126927	0.1384024152
D12	1131942	0.1289171173
D12	1132108	0.1556862307
D12	1132137	0.1556862307
D12	1132354	0.1556862307
D12	1132421	0.1556862307
D12	1134591	0.1556862307
D12	1136032	0.1754954365
D12	1136448	0.1214370782
D12	1136554	0.1556862307
D12	1137190	0.1289171173
D12	1138047	0.1556862307
D12	1138356	0.1607580908
D12	1138428	0.1556862307
D12	1140008	0.1591350001
D12	1141498	0.179524106
D12	1142788	0.183096778
D12	1143584	0.183096778
D12	1143756	0.2394788524
D12	1144134	0.183096778
D12	1144184	0.3031621976
D12	1144233	0.183096778
D12	1144700	0.183096778
D12	1144757	0.183096778
D12	1145038	0.183096778
D12	1145152	0.183096778
D12	1145761	0.2386846154
D12	1146396	0.183096778
D12	1149082	0.1524749454
D12	1150538	0.183096778
D12	1150584	0.159516806
D12	1151686	0.2199739952
D12	1151776	0.183096778
D12	1152361	0.183096778
D12	1152441	0.183096778
D12	1167548	0.490626124
D12	1167659	0.490626124
D12	1167685	0.6557555248
D12	1169607	0.490626124
D12	1169945	0.490626124
D12	1169964	0.577537949
D12	1170829	0.490626124
D12	1170849	0.490626124
D12	1171020	0.490626124
D12	1171138	0.396664007
D12	1171626	0.490626124
D12	1173348	0.490626124
D12	1173691	0.490626124
D12	1174554	0.490626124
D12	1174883	0.490626124
D12	1175135	0.490626124
D12	1176841	0.490626124
D12	1176849	0.490626124
D12	1177011	0.490626124
D12	1177559	0.490626124
D12	1180045	0.4833080386
D12	1180354	0.3919742518
D12	1180432	0.490626124
D12	1180783	0.490626124
D12	1182234	0.2137412133
D12	1185679	0.490626124
D12	1186117	0.07902103479
D12	1188342	0.490626124
D12	1189055	0.1084293798
D12	1191366	0.3400274796
D12	1191549	0.3147323388
D12	1191723	0.293746853
D12	1192901	0.9952218522
D12	1193034	0.9952218522
D12	1194369	0.98150075
D12	1194786	0.9452812669
D12	1195055	0.9892904855
D12	1197191	0.9544975995
D12	1197242	0.9952218522
D12	1197275	0.98150075
D12	1197373	0.98150075
D12	1199722	0.9170421927
D12	1200559	0.9377067797
D12	1202229	0.950976765
D12	1206983	0.7881390503
D12	1208641	0.9735949544
D12	1211059	0.653436795
D12	1211138	0.4997568176
D12	1211223	0.490626124
D12	1211293	0.490626124
D12	1211752	0.490626124
D12	1212062	0.490626124
D12	1212128	0.490626124
D12	1232189	0.490626124
D12	1232441	0.490626124
D12	1232694	0.2722936998
D12	1233163	0.2722936998
D12	1234830	0.636091269
D12	1236554	0.6352642146
D12	1236628	0.6352642146
D12	1237813	0.2722936998
D12	1237816	0.2722936998
D12	1237846	0.2722936998
D12	1238448	0.352585285
D12	1238655	0.3970633809
D12	1254034	0.4242583213
D12	1254096	0.3507744282
D12	1263637	0.9720001211
D12	1265483	0.5846359048
D12	1265626	0.5846359048
D12	1266193	0.6616681648
D12	1266286	0.5757467021
D12	1266637	0.5880400823
D12	1267426	0.5664082125
D12	1267991	0.5821569749
D12	1270188	0.5846359048
D12	1289753	0.6062845164
D12	1289776	0.9371932551
D12	1290650	0.6888368679
D12	1290980	0.682598708
D12	1291257	0.6264151877
D12	1291525	0.5962617223
D12	1292236	0.9181606917
D12	1292456	0.854488175
D12	1302454	0.9751874681
D12	1320438	0.7608101798
D12	1327779	0.8099023057
D12	1330279	0.8824133888
D12	1332768	0.8556527683
D12	1334940	0.5694714247
D12	1335495	0.6253407684
D12	1335683	0.5698645464
D12	1335977	0.629311375
D12	1336060	0.629311375
D12	1336283	0.6253407684
D12	1336552	0.7251844124
D12	1337081	0.747459975
D12	1337344	0.7470390557
D12	1337778	0.6381788282
D12	1338458	0.6385165452
D12	1338517	0.6385165452
D12	1339367	0.8747410847
D12	1339571	0.3793750293
D12	1340343	0.9701626264
D12	1340419	0.9926961571
D12	1340742	0.9577941371
D12	1345508	0.5244607514
D12	1349620	0.5590826511
D12	1349647	0.536056607
D12	1351423	0.5082936574
D12	1352051	0.3829417495
D12	1352143	0.473363715
D12	1352155	0.426907241
D12	1355897	0.9554861202
D12	1356052	0.4272004405
D12	1357352	0.4272004405
D12	1357738	0.4498519328
D12	1357804	0.4774713253
D12	1358534	0.6569058582
D12	1358766	0.9239864092
D12	1358779	0.6207033729
D12	1359423	0.9455687005
D12	1359503	0.5694788642
D12	1359651	0.4429983845
D12	1359741	0.6538164721
D12	1359894	0.5709868442
D12	1359925	0.9816086867
D12	1360247	0.6690868713
D12	1361162	0.9788689645
D12	1361883	0.9907598474
D12	1362275	0.9963133084
D12	1363022	0.9816086867
D12	1364619	0.8793621576
D12	1365510	0.9490053564
D12	1366197	0.9342422601
D12	1367637	0.8615667167
D12	1367929	0.8705302832
D12	1368273	0.7412892125
D12	1369873	0.9816086867
D12	1370594	0.9928233553
D12	1370865	0.8780226522
D12	1371707	0.9907598474
D12	1371908	0.8615667167
D12	1371957	0.8849774513
D12	1372154	0.9942228178
D12	1373481	0.5151088899
D12	1375671	0.5151088899
D12	1376624	0.5151088899
D12	1376766	0.5151088899
D12	1377744	0.478079674
D12	1378184	0.5151088899
D12	1380574	0.4650422031
D12	1382835	0.7088287311
D12	1382908	0.5822940182
D12	1385264	0.2974368924
D12	1385349	0.3337488417
D12	1385535	0.3492430181
D12	1386085	0.3516156473
D12	1389520	0.3207097528
D12	1389678	0.2983663963
D12	1389752	0.3207097528
D12	1390098	0.3207097528
D12	1391313	0.265425305
D12	1394431	0.2712879539
D12	1415067	0.5614144589
D12	1433010	0.6573996983
D12	1433458	0.5941380732
D12	1433541	0.7157569165
D12	1434785	0.7398557193
D12	1436094	0.6561161645
D12	1436875	0.6561161645
D12	1436970	0.5614713855
D12	1437810	0.7730976063
D12	1437842	0.7730976063
D12	1438326	0.4712833723
D12	1438376	0.4287398226
D12	1438419	0.4024330645
D12	1439056	0.2637310956
D12	1439091	0.3769307744
D12	1439540	0.3116230405
D12	1440822	0.4098705227
D12	1440932	0.2461845305
D12	1440987	0.2797316942
D12	1441375	0.2516509108
D12	1441475	0.4408919888
D12	1441975	0.3823154892
D12	1442231	0.3823154892
D12	1443292	0.6180295874
D12	1444440	0.6298182902
D12	1444492	0.6840559462
D12	1444521	0.6298182902
D12	1445472	0.7602537766
D12	1445992	0.6625178535
D12	1446087	0.7681649734
D12	1446294	0.6428576559
D12	1446570	0.6010219767
D12	1446605	0.6010219767
D12	1446816	0.6010219767
D12	1446930	0.942412724
D12	1447105	0.942412724
D12	1447147	0.6141967943
D12	1447795	0.7619745305
D12	1447821	0.7619745305
D12	1448417	0.7026981117
D12	1448480	0.4632042507
D12	1448570	0.5423628221
D12	1448607	0.7719990391
D12	1448714	0.6010219767
D12	1449158	0.8764020216
D12	1449421	0.6272289558
D12	1449663	0.8923374285
D12	1449847	0.6010219767
D12	1449899	0.6010219767
D12	1449942	0.6010219767
D12	1450122	0.6440125809
D12	1451664	0.4709544817
D12	1452328	0.4206553156
D12	1452389	0.4206553156
D12	1452433	0.4206553156
D12	1453834	0.166305801
D12	1454064	0.1652580355
D12	1455225	0.4192559725
D12	1455586	0.4483873641
D12	1455834	0.3850866355
D12	1455926	0.4689222277
D12	1462526	0.4043743219
D12	1462940	0.4005710041
D12	1463649	0.4689222277
D12	1464883	0.3340370046
D12	1468635	0.5190207854
D12	1469223	0.3611134337
D12	1471860	0.3611134337
D12	1486839	0.5729274952
D12	1516511	0.2384179118
D12	1536452	0.01393606818
D12	1575291	0.9987187079
D12	1579803	0.3611848234
D12	1598947	0.7649448033
D12	1614941	0.05805888274
D12	1628224	0.8545650782
D12	1660563	0.08250833405
D12	1684499	0.6229575333
D12	1684557	0.6590168384
D12	1684696	0.6590168384
D12	1684751	0.6590168384
D12	1689029	0.3753000768
D12	1689041	0.3753000768
D12	1689598	0.3431732813
D12	1690799	0.3187523424
D12	1691489	0.3845340812
D12	1698600	0.8552186181
D12	1700768	0.8335664187
D12	1701173	0.8596664815
D12	1701661	0.8596664815
D12	1701794	0.8843379239
D12	1702053	0.8554903492
D12	1702163	0.9495181162
D12	1702247	0.836563043
D12	1702809	0.804563096
D12	1703647	0.8596664815
D12	1705469	0.8596664815
D12	1705900	0.8699660086
D12	1706842	0.7100975436
D12	1707638	0.6425673246
D12	1708208	0.6991070886
D12	1708543	0.7515859695
D12	1708593	0.6991070886
D12	1709152	0.7432624428
D12	1709375	0.8299489094
D12	1709645	0.7933904792
D12	1709896	0.7081822545
D12	1710609	0.700064501
D12	1710732	0.7037638134
D12	1711693	0.6991070886
D12	1711835	0.6017938053
D12	1711882	0.6991070886
D12	1712128	0.804646308
D12	1713280	0.826116022
D12	1714018	0.8548098929
D12	1732984	0.5592650032
D12	1734804	0.6665654631
D12	1735430	0.6263261332
D12	1735495	0.7220116495
D12	1735598	0.6964840463
D12	1735936	0.5991346402
D12	1736055	0.7044262786
D12	1736320	0.6380338013
D12	1736465	0.7031493076
D12	1736476	0.7652429157
D12	1752332	0.9103298272
D12	1789615	0.6707481822
D12	1789772	0.8290082677
D12	1792826	0.6394054339
D12	1813814	0.4105591187
D12	1834227	0.6070786576
D12	1837055	0.937517213
D12	1838801	0.9705189651
D12	1839160	0.931232392
D12	1842372	0.9922189587
D12	1843629	0.8622076536
D12	1843779	0.8332122648
D12	1851812	0.3639425576
D12	1859251	0.6342223261
D12	1860817	0.9451857267
D12	1964322	0.2346569483
D12	1966409	0.0222834254
D12	1968222	0.02145064793
D12	1969726	0.007110729324
D12	1969838	0.007110729324
D12	1970330	0.005884044336
D12	1971516	0.01824688831
D12	1972233	0.04370053842
D12	1972607	0.04643470061
D12	1972849	0.04059391066
D12	1973207	0.6730845823
D12	1973736	0.3369985564
D12	1974634	0.1732546725
D12	1974705	0.2556303653
D12	1974868	0.2887361301
D12	1975001	0.08749561038
D12	1975173	0.09990511696
D12	1975216	0.09990511696
D12	1975739	0.08749561038
D12	1976201	0.1239781581
D12	1976707	0.1185662772
D12	1976864	0.1273803882
D12	1976960	0.3495578638
D12	1977174	0.08749561038
D12	1977384	0.09990511696
D12	1978187	0.3189454389
D12	1978591	0.1063149603
D12	1978696	0.09990511696
D12	1978846	0.09990511696
D12	1979192	0.09990511696
D12	1979477	0.122387977
D12	1980053	0.09990511696
D12	1980134	0.08749561038
D12	1980407	0.09990511696
D12	1980818	0.3184202329
D12	1981412	0.07123740996
D12	1981847	0.08749561038
D12	1982009	0.378843784
D12	1982308	0.6578316891
D12	1982890	0.08602798867
D12	1983077	0.09990511696
D12	1983185	0.08749561038
D12	1983400	0.09990511696
D12	1984799	0.6510578358
D12	1984813	0.05844176339
D12	1985221	0.5966590001
D12	1985989	0.09990511696
D12	1986117	0.09990511696
D12	1986133	0.3173394928
D12	1987006	0.08749561038
D12	1987198	0.7799649178
D12	1987355	0.9131804946
D12	1992019	0.03437161479
