"CompoundID","WT-Fe","WT+Fe","log2fc","pvalue","FDR","VIP","Compound_name","Name","mean_peak","ions","CD_Check","mf","mw","RT","KEGG","High_identical"
"Compound_0033",3022330.44866667,1332578.34176667,1.18144105626069,0.00383575363488194,0.0505662936500562,1.25268733025729,"(2R,3R,4S,5S,6R)-2-[(E)-3-[3,5-dimethoxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoxy]-6-(hydroxymethyl)oxane-3,4,5-triol","(2R,3R,4S,5S,6R)-2-[(E)-3-[3,5-dimethoxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",2388024.776,"pos",FALSE,"C23H34O14",551.21867,6.217,NA,FALSE
"Compound_0035",3468777.63266667,1451007.29076667,1.2573725906407,0.0104147760341006,0.0615117104111306,1.21738999925885,"(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-[[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-[4-[(E)-3-hydroxyprop-1-enyl]-2,6-dimethoxyphenoxy]oxan-2-yl]methoxy]oxane-3,4,5-triol","(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-[[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-[4-[(E)-3-hydroxyprop-1-enyl]-2,6-dimethoxyphenoxy]oxan-2-yl]methoxy]oxane-3,4,5-triol",2554496.889,"pos",FALSE,"C23H34O14",556.174,6.218,NA,FALSE
"Compound_0036",7556305.49766667,4125976.368,0.872945472299381,0.0262207970093705,0.0928965379760553,1.23827649811921,"(2R,3S,4S,5R,6R)-5-{[(2S,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy}-2-(hydroxymethyl)-6-(2-phenylethoxy)oxane-3,4-diol","(2R,3S,4S,5R,6R)-5-{[(2S,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy}-2-(hydroxymethyl)-6-(2-phenylethoxy)oxane-3,4-diol",5869628.065,"pos",FALSE,"C19H28O10",438.14818,6.863,NA,FALSE
"Compound_0037",49141192.5266667,21503550.0633333,1.19235801167813,0.00690702829092994,0.0537534419294129,1.2811389654297,"(2S,3R,4S,5S,6R)-2-[4-[(3R,4S)-4-hydroxy-4-[(4-hydroxy-3-methoxyphenyl)methyl]-3-(hydroxymethyl)oxolan-2-yl]-2-methoxyphenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol","(2S,3R,4S,5S,6R)-2-[4-[(3R,4S)-4-hydroxy-4-[(4-hydroxy-3-methoxyphenyl)methyl]-3-(hydroxymethyl)oxolan-2-yl]-2-methoxyphenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",39568895.88,"pos",FALSE,"C26H34O12",560.1841,7.38,NA,FALSE
"Compound_0038",6366659.47933333,1540831.41243333,2.04682758341455,0.0304456226758938,0.101483795110015,1.20810719681571,"(2S,3R,4S,5S,6R)-2-[4-[(E)-2-(3,5-dihydroxyphenyl)ethenyl]-2-methoxyphenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol","(2S,3R,4S,5S,6R)-2-[4-[(E)-2-(3,5-dihydroxyphenyl)ethenyl]-2-methoxyphenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",3531566.367,"pos",FALSE,"C21H24O9",398.15922,6.944,NA,FALSE
"Compound_0039",3036233.809,10052401.2286667,-1.72718536410911,0.0128565169431281,0.0666991865729633,1.26913588081888,"(2S,3R,4S,5S,6R)-2-{3-hydroxy-5-[(E)-2-(4-hydroxy-3-methoxyphenyl)ethenyl]phenoxy}-6-(hydroxymethyl)oxane-3,4,5-triol","(2S,3R,4S,5S,6R)-2-{3-hydroxy-5-[(E)-2-(4-hydroxy-3-methoxyphenyl)ethenyl]phenoxy}-6-(hydroxymethyl)oxane-3,4,5-triol",8006952.346,"pos",FALSE,"C21H24O9",442.12187,10.178,NA,FALSE
"Compound_0040",8509629.99333333,3773457.64266667,1.17320932360275,0.00614621295473757,0.0517283081258457,1.25728064565887,"(2S,3S,4R)-2-Amino-3,4-dihydroxyoctadecyl alpha-D-galactopyranoside","(2S,3S,4R)-2-Amino-3,4-dihydroxyoctadecyl alpha-D-galactopyranoside",5845816.606,"pos",FALSE,"C24H49NO8",479.34426,20.031,NA,TRUE
"Compound_0041",75210792.2,40443270.6266667,0.89504002099977,0.0130743656717271,0.066992617491494,1.28673776506507,"(2S)-2-Amino-4-{[(3R,4R,5R)-3,4,5-trihydroxytetrahydro-2H-pyran-2-yl]sulfanyl}butanoic acid","(2S)-2-Amino-4-{[(3R,4R,5R)-3,4,5-trihydroxytetrahydro-2H-pyran-2-yl]sulfanyl}butanoic acid",47439148.69,"pos",FALSE,"C9H17NO6S",267.07639,1.159,NA,FALSE
"Compound_0042",29639499.7466667,8864255.20966667,1.74144977459591,0.00256083320874925,0.0436101730269014,1.27058168929628,"(2Z,4E)-2-hydroxymuconic acid","(2Z,4E)-2-hydroxymuconic acid-isoform1",21947720.54,"pos",FALSE,"C6H6O5",158.02081,1.856,NA,TRUE
"Compound_0043",6792327.97166667,1914304.32833333,1.82708592011648,0.0105389173962269,0.0615117104111306,1.2332843722053,"(2Z,4E)-2-hydroxymuconic acid","(2Z,4E)-2-hydroxymuconic acid-isoform2",5648656.709,"pos",FALSE,"C6H6O5",158.02082,4.53,NA,TRUE
"Compound_0048",12347898.3466667,8768253.02066667,0.493904176143072,0.0425497821221424,0.121570806063264,1.15430516036898,"(3aS,4aR,7aS,9bS)-3-Ethyl-2-oxo-3,3a,7a,9b-tetrahydro-2H,4aH-1,4,5-trioxadicyclopenta[a,hi]indene-7-carboxylic acid","(3aS,4aR,7aS,9bS)-3-Ethyl-2-oxo-3,3a,7a,9b-tetrahydro-2H,4aH-1,4,5-trioxadicyclopenta[a,hi]indene-7-carboxylic acid",11510369.78,"pos",FALSE,"C14H14O6",260.06734,9.487,NA,FALSE
"Compound_0051",1414126.8119,455684.326666667,1.63380484489928,0.0351496052785468,0.10878247224309,1.19191664340119,"(3r)-4-(P-Toluenesulfonyl)-1,4-Thiazane-3-Carboxylicacid-L-Leucine","(3r)-4-(P-Toluenesulfonyl)-1,4-Thiazane-3-Carboxylicacid-L-Leucine",1378292.424,"pos",FALSE,"C18H26N2O5S2",414.12723,8.741,NA,TRUE
"Compound_0052",17777955.0433333,12184116.9766667,0.545087685909316,0.0139416882133821,0.0695215551659271,1.24598757583228,"(3R)-8-hydroxy-3-(4-methoxyphenyl)-3,4-dihydro-1H-2-benzopyran-1-one","(3R)-8-hydroxy-3-(4-methoxyphenyl)-3,4-dihydro-1H-2-benzopyran-1-one",16103678.78,"pos",FALSE,"C16H14O4",260.04619,10.198,NA,FALSE
"Compound_0053",1153011.77033333,485387.376666667,1.24819874625843,0.0249153102539399,0.0901604612302105,1.16886898149082,"(3S)-1-[2-[2,2,2-tris(4-methoxyphenyl)ethoxy]ethyl]-3-piperidinecarboxylic acid","(3S)-1-[2-[2,2,2-tris(4-methoxyphenyl)ethoxy]ethyl]-3-piperidinecarboxylic acid",1174469.957,"pos",FALSE,"C31H37NO6",519.26234,8.74,NA,TRUE
"Compound_0057",12485365.1666667,9704724.223,0.363478895327611,0.0312577685764725,0.102538711732344,1.13917514129824,"(4S,5Z,6S)-4-(2-methoxy-2-oxoethyl)-5-[2-[(E)-3-phenylprop-2-enoyl]oxyethylidene]-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylic acid","(4S,5Z,6S)-4-(2-methoxy-2-oxoethyl)-5-[2-[(E)-3-phenylprop-2-enoyl]oxyethylidene]-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylic acid-isoform3",11589535.58,"pos",FALSE,"C9H10O2",206.05699,10.897,NA,FALSE
"Compound_0060",12501054.0133333,8102304.30966667,0.625645562857237,0.000976516716915101,0.0349073359892374,1.29101600587666,"(5R,6R,13R,21S)-5,13-Bis(3,4-dihydroxyphenyl)-6,9,17,19-tetrahydroxy-4,12,14-trioxapentacyclo[11.7.1.0~2,11~.0~3,8~.0~15,20~]henicosa-2,8,10,15,17,19-hexaen-21-yl beta-D-galactopyranoside","(5R,6R,13R,21S)-5,13-Bis(3,4-dihydroxyphenyl)-6,9,17,19-tetrahydroxy-4,12,14-trioxapentacyclo[11.7.1.0~2,11~.0~3,8~.0~15,20~]henicosa-2,8,10,15,17,19-hexaen-21-yl beta-D-galactopyranoside",10628118.45,"pos",FALSE,"C36H34O17",738.17861,6.416,NA,FALSE
"Compound_0061",66774770.2266667,13871098.0066667,2.26722111366819,0.00884699009885034,0.0580171106303337,1.27726942524292,"(7E,13E)-9,15-dihydroxy-4,10,16-trimethyl-1,5,11-trioxacyclohexadeca-7,13-diene-2,6,12-trione","(7E,13E)-9,15-dihydroxy-4,10,16-trimethyl-1,5,11-trioxacyclohexadeca-7,13-diene-2,6,12-trione",44101403.37,"pos",FALSE,"C16H22O8",364.1117,7.375,NA,FALSE
"Compound_0068",23727993.9,15214661.7066667,0.641127875689057,0.0231299204764982,0.0873505402061074,1.25531767305553,"(R)-2,4-bis(4-hydroxy-3-methoxyphenyl)-2-methylcyclopent-4-ene-1,3-dione_120172","(R)-2,4-bis(4-hydroxy-3-methoxyphenyl)-2-methylcyclopent-4-ene-1,3-dione_120172",23945883.88,"pos",TRUE,"C20H18O6",354.10871,7.513,NA,TRUE
"Compound_0069",4128280.74433333,549688.853096667,2.90885395578971,0.000908066661787274,0.0349073359892374,1.30094262671583,"(R)-3-(4-Hydroxyphenyl)lactate","(R)-3-(4-Hydroxyphenyl)lactate",2030226.06,"pos",FALSE,"C9H10O4",182.05709,5.942,NA,FALSE
"Compound_0073",7142402.87233333,5518651.82466667,0.372093644630698,0.0174740726387776,0.0764747649602972,1.17701077495478,"(S)-2-Amino-3-(3-hydroxy-4-oxo-4H-pyridin-1-yl)propanoate","(S)-2-Amino-3-(3-hydroxy-4-oxo-4H-pyridin-1-yl)propanoate",6221635.121,"pos",FALSE,"C8H10N2O4",198.06323,1.201,"C04771",TRUE
"Compound_0073",7142402.87233333,5518651.82466667,0.372093644630698,0.0174740726387776,0.0764747649602972,1.17701077495478,"(S)-2-Amino-3-(3-hydroxy-4-oxo-4H-pyridin-1-yl)propanoate","(S)-2-Amino-3-(3-hydroxy-4-oxo-4H-pyridin-1-yl)propanoate",6221635.121,"pos",FALSE,"C8H10N2O4",198.06323,1.201,NA,FALSE
"Compound_0077",15471334.0033333,7301062.699,1.08341922292307,0.00896523677764723,0.0585099663383293,1.28272988424529,"(Trimethylsilyl)carbamate","(Trimethylsilyl)carbamate-isoform1",11960142.1,"pos",FALSE,"C4H10NO2Si",132.04809,6.402,NA,FALSE
"Compound_0078",16089038.01,6266034.05633333,1.36045355154342,0.0041452453712595,0.0505662936500562,1.25015698856232,"(Trimethylsilyl)carbamate","(Trimethylsilyl)carbamate-isoform2",11575397.28,"pos",FALSE,"C4H10NO2Si",132.04811,8.749,NA,FALSE
"Compound_0079",16317403.3766667,759994.817266667,4.42427810597001,0.0020469766145336,0.0400106723842903,1.31725825347334,"(Z)-2-(5-oxohexyl)pent-2-enedioic acid","(Z)-2-(5-oxohexyl)pent-2-enedioic acid",6119566.533,"pos",FALSE,"C11H16O5",228.09881,2.283,NA,TRUE
"Compound_0084",5237651.04433333,2421121.862,1.11324424797466,0.00512407336602031,0.0514811536498934,1.2426087428775,"[(3aR,5S,5aR,8aS,8bR)-2,2,7,7-Tetramethyltetrahydro-3aH-bis[1,3]dioxolo[4,5-b:4',5'-d]pyran-5-yl]methanethiol","[(3aR,5S,5aR,8aS,8bR)-2,2,7,7-Tetramethyltetrahydro-3aH-bis[1,3]dioxolo[4,5-b:4',5'-d]pyran-5-yl]methanethiol",4518476.586,"pos",FALSE,"C12H20O5S",276.10192,8.473,NA,FALSE
"Compound_0086",3219572.06766667,767830.443166667,2.06800927713864,0.00127928275692612,0.0357301590335681,1.30911698646845,"[FA(22:5)]7Z_10Z_13Z_16Z_19Z-docosapentaenoicacid","[FA(22:5)]7Z_10Z_13Z_16Z_19Z-docosapentaenoicacid",1428095.141,"pos",FALSE,"C22H34O2",330.25457,19.625,NA,FALSE
"Compound_0096",4861281.30633333,135323.383866667,5.16685355702903,0.0100699612184346,0.0604197673106076,1.29713714719225,"{7-[(Phenoxycarbonothioyl)oxy]-2,8-dioxabicyclo[3.2.1]oct-6-yl}methyl benzoate","{7-[(Phenoxycarbonothioyl)oxy]-2,8-dioxabicyclo[3.2.1]oct-6-yl}methyl benzoate",2422371.959,"pos",FALSE,"C21H20O6S",400.09866,6.761,NA,FALSE
"Compound_0099",59335084.8066667,5620475.305,3.40012137728822,0.00488276794959059,0.0514811536498934,1.30537835507276,"1_4-Dihydroxy-2-naphthoate","1_4-Dihydroxy-2-naphthoate",38091120.77,"pos",FALSE,"C11H8O4",204.04131,15.036,NA,FALSE
"Compound_0106",6508552.144,4255055.79266667,0.613158596456424,0.0157543104315042,0.0736126991984036,1.18574856362186,"1-(3-Aminopropyl)-2-pyrrolidone","1-(3-Aminopropyl)-2-pyrrolidone",5735961.271,"pos",FALSE,"C7H14N2O",142.10995,4.119,NA,TRUE
"Compound_0109",14988610.1,9192475.39733333,0.70534129245264,0.027101388331719,0.0943974564842136,1.15880649673392,"1-(Allyloxy)-1-(chloromethyl)silinane","1-(Allyloxy)-1-(chloromethyl)silinane",12372663.17,"pos",FALSE,"C9H17ClOSi",204.07345,1.131,NA,FALSE
"Compound_0110",9864032.96533333,2443076.10366667,2.01347881585109,0.00956460806016223,0.0604197673106076,1.26920841872185,"1-(p-Cumenyl)adamantane","1-(p-Cumenyl)adamantane-isoform1",3649365.892,"pos",FALSE,"C19H26",254.20236,17.831,NA,TRUE
"Compound_0111",8680797.41,1681225.98936667,2.36831390959371,0.0355941812533209,0.109611220415856,1.20768277746125,"1-(p-Cumenyl)adamantane","1-(p-Cumenyl)adamantane-isoform2",2783360.946,"pos",FALSE,"C19H26",254.20227,19.332,NA,TRUE
"Compound_0119",2108338.99833333,145630.076166667,3.85572661236569,0.0201713793204027,0.0813856085378502,1.27103548911451,"1-acetoxy-N-salicyloyl-2-aminopropan-3-ol","1-acetoxy-N-salicyloyl-2-aminopropan-3-ol-isoform1",575885.5012,"pos",FALSE,"C12H15NO5",253.09403,8.208,NA,TRUE
"Compound_0120",2194314.847,65978.4394066667,5.05563207853662,0.00106090804363439,0.0352373028778564,1.32018427049977,"1-acetoxy-N-salicyloyl-2-aminopropan-3-ol","1-acetoxy-N-salicyloyl-2-aminopropan-3-ol-isoform2",660774.6732,"pos",FALSE,"C12H15NO5",253.09388,10.061,NA,TRUE
"Compound_0121",86691973.3366667,48351763.1733333,0.842329923613931,0.0108537427448103,0.0624937610864087,1.21572565404397,"1-Amino-1-deoxy-scyllo-inositol","1-Amino-1-deoxy-scyllo-inositol-isoform1",68188012.32,"pos",FALSE,"C6H13NO5",179.07849,6.415,NA,TRUE
"Compound_0123",2179122.84066667,829354.342466667,1.3936869943531,0.000632200473309988,0.0345850847163699,1.301780652671,"1-Amino-3-cyano-4,6-dimethylpyridine-2-one","1-Amino-3-cyano-4,6-dimethylpyridine-2-one",1719394.498,"pos",FALSE,"C8H9N3O",163.07499,7.378,NA,TRUE
"Compound_0126",295954056.3,243165403.833333,0.283435245191863,0.021612113082511,0.0849354647795438,1.1768888687246,"1-Aminocyclopropane-1-carboxylate","1-Aminocyclopropane-1-carboxylate",283728111.7,"pos",FALSE,"C4H7NO2",101.04718,1.099,NA,FALSE
"Compound_0126",295954056.3,243165403.833333,0.283435245191863,0.021612113082511,0.0849354647795438,1.1768888687246,"1-Aminocyclopropane-1-carboxylate","1-Aminocyclopropane-1-carboxylate",283728111.7,"pos",FALSE,"C4H7NO2",101.04718,1.099,"C01234",TRUE
"Compound_0133",3905074.874,225413.1365,4.11470671052014,0.000102561177260017,0.0193137553184327,1.31924984936798,"1-Guanidino-1-deoxy-scyllo-inositol4-phosphate","1-Guanidino-1-deoxy-scyllo-inositol4-phosphate",1607309.553,"pos",FALSE,"C7H17N3O8P",302.07558,2.283,NA,FALSE
"Compound_0135",16001019.9233333,1711737.318,3.22463063820218,0.00636484937613741,0.052053934809089,1.29705674572553,"1-Isothiocyanato-7-(methylsulfinyl)-heptane","1-Isothiocyanato-7-(methylsulfinyl)-heptane-isoform1",6750045.398,"pos",FALSE,"C4H9NO2",219.07425,12.401,NA,FALSE
"Compound_0137",127276481.2,1635882.35433333,6.28175304551445,0.00909423290629821,0.0589382341662532,1.29991811585207,"1-Isothiocyanato-8-(methylsulfinyl)-octane","1-Isothiocyanato-8-(methylsulfinyl)-octane-isoform1",40561256.16,"pos",FALSE,"C4H9NO2",233.08967,13.582,NA,FALSE
"Compound_0140",1504401.62233333,639789.641066667,1.2335202284251,0.0163212160656581,0.0744055438287357,1.24629004143086,"1-methoxy-1-trimethylsilyloxy-2-methylpropene","1-methoxy-1-trimethylsilyloxy-2-methylpropene-isoform2",1174328.079,"pos",FALSE,"C8H18O2Si",174.10707,11.299,NA,TRUE
"Compound_0146",2537692.807,1484037.0722,0.773990306650496,0.0456714562866436,0.125293375653624,1.12927150190373,"1-Methylguanine","1-Methylguanine-isoform1",2905482.813,"pos",FALSE,"C6H7N5O",165.06431,2.746,NA,TRUE
"Compound_0150",201796046.633333,31044393.77,2.70049324665905,0.00758509668344532,0.055159030633617,1.28885121528584,"1-p-Tolyl-adamantane","1-p-Tolyl-adamantane-isoform1",66883004.39,"pos",FALSE,"C17H22",226.17118,17.992,NA,FALSE
"Compound_0151",30098609.3233333,1846171.66353333,4.02708821902664,0.00514163673467398,0.0514811536498934,1.29807266433785,"1-p-Tolyl-adamantane","1-p-Tolyl-adamantane-isoform2",10319095.97,"pos",FALSE,"C17H22",226.17151,18.404,NA,FALSE
"Compound_0154",2380971.73366667,466014.354033333,2.35310419524224,0.00199029520250698,0.0400106723842903,1.27164572648154,"1-Phospho-alpha-D-galacturonate","1-Phospho-alpha-D-galacturonate",1704908.669,"pos",FALSE,"C6H11O10P",274.00788,4.823,"C04037",TRUE
"Compound_0154",2380971.73366667,466014.354033333,2.35310419524224,0.00199029520250698,0.0400106723842903,1.27164572648154,"1-Phospho-alpha-D-galacturonate","1-Phospho-alpha-D-galacturonate",1704908.669,"pos",FALSE,"C6H11O10P",274.00788,4.823,NA,FALSE
"Compound_0156",8839620.559,4166212.988,1.08524784750423,0.0169896234379167,0.0749336877096842,1.23410532824727,"1,1,1,3,5,5,5-Heptamethyltrisiloxane","1,1,1,3,5,5,5-Heptamethyltrisiloxane",6748705.946,"pos",FALSE,"C7H22O2Si3",222.09177,6.305,NA,FALSE
"Compound_0157",1562598.97733333,611959.657166667,1.35243912218345,0.00158350595863862,0.0383348956078851,1.27787643545713,"1,12-Dibromododecane","1,12-Dibromododecane-isoform1",1128956.258,"pos",FALSE,"C12H24Br2",326.02538,5.777,NA,TRUE
"Compound_0158",2157386.10366667,663854.0203,1.70034645941596,0.00547927090449886,0.0514811536498934,1.28737313525694,"1,12-Dibromododecane","1,12-Dibromododecane-isoform2",1580125.526,"pos",FALSE,"C12H24Br2",326.02544,7.377,NA,TRUE
"Compound_0167",2841349.373,1713595.73233333,0.729549444352707,0.0449521966298652,0.124357255928314,1.08656115323816,"1,4-Dioxacyclotridecane-5,13-dione","1,4-Dioxacyclotridecane-5,13-dione",3928008.614,"pos",FALSE,"C11H18O4",214.11952,8.585,NA,TRUE
"Compound_0168",30328261.77,8137658.06433333,1.89797724759893,0.00805203990857182,0.0564123363994866,1.27773322886828,"1,4,20-pregnatrien-3-one","1,4,20-pregnatrien-3-one",11521185.85,"pos",FALSE,"C21H28O",296.21273,17.822,NA,FALSE
"Compound_0171",10367668.1876667,192743.619633333,5.74926453748728,0.00517549382758721,0.0514811536498934,1.30984253348645,"1,5-Ditetrahydro-1H-pyrrol-1-ylpentane-1,5-dione","1,5-Ditetrahydro-1H-pyrrol-1-ylpentane-1,5-dione",3496819.444,"pos",FALSE,"C13H22N2O2",260.15477,7.265,NA,FALSE
"Compound_0172",10186349.7166667,3779018.34866667,1.43055372505282,0.0151198786818946,0.0727462549668326,1.24511630859589,"1,5-Isoquinolinediol","1,5-Isoquinolinediol",7195925.93,"pos",TRUE,"C9H7NO2",161.04701,10.844,NA,TRUE
"Compound_0173",9332962.78966667,1587045.83133333,2.5559913521199,0.0025236852675373,0.0435704038665597,1.30634448149348,"1,6,9,15-tetrahydroxy-8-(hydroxymethyl)-4,12,12,16-tetramethyl-10,11-dioxatetracyclo[7.7.1.0Â?,â¶.0ÂaÂl,Âaâ·]heptadec-3-ene-5,14-dione","1,6,9,15-tetrahydroxy-8-(hydroxymethyl)-4,12,12,16-tetramethyl-10,11-dioxatetracyclo[7.7.1.0Â?,â¶.0ÂaÂl,Âaâ·]heptadec-3-ene-5,14-dione",8673463.77,"pos",FALSE,"C20H28O9",434.15245,10.109,NA,FALSE
"Compound_0176",29090153.78,10924512.7286667,1.41296199107774,0.0113932999505323,0.0644752996583347,1.207919844855,"10-epi-hamigeran K","10-epi-hamigeran K",29041684.66,"pos",FALSE,"C18H23BrO3",366.08446,15.406,NA,TRUE
"Compound_0178",3081525.038,71317.7386733333,5.43323974406993,3.58639529416793e-05,0.0133413904943047,1.32308746430889,"10-Formyltetrahydrofolate","10-Formyltetrahydrofolate",1600912.506,"pos",FALSE,"C20H23N7O7",473.16623,11.809,"C00234",TRUE
"Compound_0180",8922434.50433333,5704219.805,0.645407830815487,0.0463172283539613,0.12576648866915,1.11353540255181,"109424","109424-isoform2",8620123.74,"pos",FALSE,"C6H4O3",124.01543,7.098,NA,FALSE
"Compound_0182",2362397.75766667,725890.491866667,1.70242806802097,0.0334770430886066,0.105896768953756,1.20958920548661,"11-cis-retinal","11-cis-retinal",1020542.882,"pos",FALSE,"C20H28O",284.21275,19.291,"C02110",TRUE
"Compound_0188",65217033.4533333,159870.264266667,8.67220338433493,0.00105851076271846,0.0352373028778564,1.32064923852923,"14-norpseurotin A","14-norpseurotin A",26865937.93,"pos",FALSE,"C21H23NO8",417.14039,12.082,NA,TRUE
"Compound_0190",17385301.49,2944855.61066667,2.56159928194624,0.0258409986055428,0.0919010657864428,1.2423485922184,"14'-apo-beta-Carotenal","14'-apo-beta-Carotenal",6398363.875,"pos",FALSE,"C22H30O",310.22839,17.2,"C06734",TRUE
